language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,著(ㄓㄠ)急,zhāojí ,zhāojí,zháojí,zhāojì,zhàojí,to worry; to feel anxious; to feel a sense of urgency; to be in a hurry; Taiwan pr. [zhao1ji2],資料還沒送到，大家都很著急，怕會錯過申請期限。,"zīliào hái méi sòng dào, dàjiā dōu hěn zháojí, pà huì cuòguò shēnqǐng qīxiàn.","The documents had not arrived yet, and everyone was anxious that they might miss the application deadline.",B2,actions,verb,Core Content,
Taiwan Mandarin,招待,zhāodài ,zhāodài,zháodài,zhāodái,zhàodài,to hold a reception; to offer hospitality; to entertain (guests); to serve (customers),為了讓計畫順利進行，團隊需要先招待目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhāodài mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first hold a reception the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,招牌,zhāopái ,zhāopái,zháopái,zhāopài,zhàopái,signboard; shop sign; reputation of a business,在這次討論中，招牌成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, zhāopai chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, signboard became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,找錢,zhăoqián ,zhǎoqián,zhàoqián,zhǎoqiàn,zháoqián,to give change; to seek funding; (dialect) to make money; to earn a living,為了讓計畫順利進行，團隊需要先找錢目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhǎoqián mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first give change the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,照,zhào ,zhào,zhāo,zháo,zhǎo,variant of 照[zhao4]; to shine; to illuminate,為了讓計畫順利進行，團隊需要先照目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhào mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first variant of 照[zhao4] the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,珍貴,zhēnguì ,zhēnguì,zhénguì,zhēnguí,zhènguì,precious,這座城市有珍貴的一面，值得旅客慢慢走、慢慢看。,"zhè zuò chéngshì yǒu zhēnguì de yīmiàn, zhíde lǚkè mànmàn zǒu、 mànmàn kàn.",This city has a precious side that is worth travelers exploring slowly.,B2,description,adjective,Core Content,
Taiwan Mandarin,真理,zhēnlĭ,zhēnlǐ,zhénlǐ,zhēnlī,zhènlǐ,truth; CL:個|个[ge4],這件事讓我們看見真理的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn zhēnlǐ de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of truth and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,真實,zhēnshí ,zhēnshí,zhénshí,zhēnshì,zhènshí,true; real,這座城市有真實的一面，值得旅客慢慢走、慢慢看。,"zhè zuò chéngshì yǒu zhēnshí de yīmiàn, zhíde lǚkè mànmàn zǒu、 mànmàn kàn.",This city has a true side that is worth travelers exploring slowly.,B2,description,adjective,Core Content,
Taiwan Mandarin,真是,zhēnshì ,zhēnshì,zhénshì,zhēnshí,zhènshì,"indeed; truly; (coll.) (used to express disapproval, annoyance etc)",為了讓計畫順利進行，團隊需要先真是目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhēnshi mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first indeed the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,真心,zhēnxīn ,zhēnxīn,zhénxīn,zhēnxǐn,zhènxīn,wholeheartedness; sincerity,面對這麼複雜的情況，他仍然保持真心的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí zhēnxīn de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a wholeheartedness attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,真正,zhēnzhèng ,zhēnzhèng,zhénzhèng,zhēnzhéng,zhènzhèng,genuine; real; true; really; indeed,面對這麼複雜的情況，他仍然保持真正的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí zhēnzhèng de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a genuine attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,整理,zhěnglĭ ,zhěnglǐ,zhènglǐ,zhěnglī,zhénglǐ,to arrange; to tidy up; to sort out,為了讓計畫順利進行，團隊需要先整理目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhěnglǐ mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first arrange the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,整齊,zhěngqí ,zhěngqí,zhèngqí,zhěngqì,zhéngqí,orderly; neat; even,面對這麼複雜的情況，他仍然保持整齊的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí zhěngqí de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a orderly attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,證明,zhèngmíng ,zhèngmíng,zhēngmíng,zhèngmìng,zhěngmíng,proof; certificate; identification,為了讓計畫順利進行，團隊需要先證明目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhèngmíng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first proof the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,正確,zhèngquè ,zhèngquè,zhēngquè,zhèngqué,zhěngquè,correct; sound; right; proper,面對這麼複雜的情況，他仍然保持正確的態度，沒有隨便下結論。,"miànduì zhème fùzá de qíngkuàng, tā réngrán bǎochí zhèngquè de tàidu, méiyǒu suíbiàn xià jiélùn.","Facing such a complex situation, he still maintained a correct attitude and did not jump to conclusions.",B2,description,adjective,Core Content,
Taiwan Mandarin,證書,zhèngshū ,zhèngshū,zhēngshū,zhèngshǔ,zhěngshū,credentials; certificate,在這次討論中，證書成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, zhèngshū chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, credentials became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,政治,zhèngzhì ,zhèngzhì,zhēngzhì,zhèngzhí,zhěngzhì,politics; political,這件事讓我們看見政治的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn zhèngzhì de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of politics and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,哲學,zhéxué ,zhéxué,zhěxué,zhéxuè,zhēxué,philosophy,這件事讓我們看見哲學的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn zhéxué de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of philosophy and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,這樣子,zhèyàngzi ,zhèyàngzi,zhēyàngzi,zhèyángzi,zhěyàngzi,so; such; this way,這個安排可以接受，不過我們還需要考慮時間和經費。,"zhège ānpái kěyǐ jiēshòu, bùguò wǒmen hái xūyào kǎolǜ shíjiān hé jīngfèi.","This arrangement is acceptable, but we still need to consider time and funding.",B2,function words,function word,Core Content,
Taiwan Mandarin,中部,zhōngbù ,zhōngbù,zhóngbù,zhōngbú,zhòngbù,middle part; central section; central region,那個地方像中部一樣安靜，讓人暫時忘記工作的壓力。,"nàge dìfāng xiàng zhōngbù yíyàng ānjìng, ràng rén zànshí wàngjì gōngzuò de yālì.","That place is as peaceful as middle part, letting people temporarily forget the pressure of work.",B2,places,noun,Core Content,
Taiwan Mandarin,中餐,zhōngcān ,zhōngcān,zhóngcān,zhōngcǎn,zhòngcān,"lunch; Chinese meal; Chinese food; CL:份[fen4],頓|顿[dun4]",晚餐準備了中餐，也搭配幾道清淡的小菜。,"wǎncān zhǔnbèi le zhōngcān, yě dāpèi jī dào qīngdàn de xiǎocài.",Dinner included lunch along with several light side dishes.,B2,food,noun,Core Content,
Taiwan Mandarin,終於,zhōngyú ,zhōngyú,zhóngyú,zhōngyù,zhòngyú,at last; in the end; finally,在這次討論中，終於成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, zhōngyú chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, at last became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,種,zhòng,zhòng,zhōng,zhóng,zhǒng,seed; species; kind,在這次討論中，種成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, zhǒng chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, seed became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,重點,zhòngdiăn ,zhòngdiǎn,zhōngdiǎn,zhòngdiān,zhǒngdiǎn,to recount (e.g. results of election); to re-evaluate,為了讓計畫順利進行，團隊需要先重點目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān chóngdiǎn mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first recount the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,重視,zhòngshì ,zhòngshì,zhōngshì,zhòngshí,zhǒngshì,to attach importance to sth; to value,為了讓計畫順利進行，團隊需要先重視目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhòngshì mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first attach importance to sth the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,周圍,zhōuwéi ,zhōuwéi,zhóuwéi,zhōuwèi,zhòuwéi,environs; surroundings; periphery,在這次討論中，周圍成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, zhōuwéi chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, environs became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,煮,zhŭ,zhǔ,zhù,zhū,zhú,variant of 煮[zhu3],為了讓計畫順利進行，團隊需要先煮目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhǔ mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first variant of 煮[zhu3] the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,主動,zhŭdòng ,zhǔdòng,zhùdòng,zhǔdóng,zhúdòng,to take the initiative; to do sth of one's own accord; spontaneous,為了讓計畫順利進行，團隊需要先主動目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiānzhǔ dòng mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first take the initiative the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,主婦,zhŭfù ,zhǔfù,zhùfù,zhǔfú,zhúfù,housewife; woman of senior authority in a household; the lady of the house,那位主婦在活動中分享自己的經驗，讓大家對這個行業有了新的理解。,"nà wèi zhǔfù zài huódòng zhōng fēnxiǎng zìjǐ de jīngyàn, ràng dàjiā duì zhège hángyè yǒu le xīn de lǐjiě.","That housewife shared personal experience at the event, giving everyone a new understanding of the field.",B2,people,noun,Core Content,
Taiwan Mandarin,主管,zhŭguăn ,zhǔguǎn,zhùguǎn,zhǔguān,zhúguǎn,in charge; responsible for; person in charge,那位主管在活動中分享自己的經驗，讓大家對這個行業有了新的理解。,"nà wèi zhǔguǎn zài huódòng zhōng fēnxiǎng zìjǐ de jīngyàn, ràng dàjiā duì zhège hángyè yǒu le xīn de lǐjiě.","That in charge shared personal experience at the event, giving everyone a new understanding of the field.",B2,people,noun,Core Content,
Taiwan Mandarin,主任,zhŭrèn ,zhǔrèn,zhùrèn,zhǔrén,zhúrèn,director; head; CL:個|个[ge4],那位主任在活動中分享自己的經驗，讓大家對這個行業有了新的理解。,"nà wèi zhǔrèn zài huódòng zhōng fēnxiǎng zìjǐ de jīngyàn, ràng dàjiā duì zhège hángyè yǒu le xīn de lǐjiě.","That director shared personal experience at the event, giving everyone a new understanding of the field.",B2,people,noun,Core Content,
Taiwan Mandarin,主題,zhŭtí ,zhǔtí,zhùtí,zhǔtì,zhútí,theme; subject,這件事讓我們看見主題的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn zhǔtí de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of theme and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,主要,zhŭyào ,zhǔyào,zhùyào,zhǔyáo,zhúyào,main; principal; major; primary,在這次討論中，主要成了大家最關心的重點之一。,"zài zhè cì tǎolùn zhōng, zhǔyào chéngle dàjiā zuì guānxīn de chóngdiǎn zhīyī.","In this discussion, main became one of the issues everyone cared about most.",B2,general,noun,Core Content,
Taiwan Mandarin,主意,zhŭyì ,zhǔyì,zhùyì,zhǔyí,zhúyì,plan; idea; decision,這件事讓我們看見主意的重要性，也提醒大家需要提前準備。,"zhè jiàn shì ràng wǒmen kànjiàn zhǔyi de zhòngyàoxìng, yě tíxǐng dàjiā xūyào tíqián zhǔnbèi.",This matter showed us the importance of plan and reminded everyone to prepare in advance.,B2,ideas,noun,Core Content,
Taiwan Mandarin,助,zhù ,zhù,zhū,zhú,zhǔ,to help; to assist,為了讓計畫順利進行，團隊需要先助目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhù mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first help the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,祝福,zhùfú ,zhùfú,zhūfú,zhùfù,zhǔfú,blessings; to wish sb well,為了讓計畫順利進行，團隊需要先祝福目前最大的問題。,"wèile ràng jìhuà shùnlì jìnxíng, tuánduì xūyào xiān zhùfú mùqián zuì dà de wèntí.","To help the plan proceed smoothly, the team needs to first blessings the biggest current problem.",B2,actions,verb,Core Content,
Taiwan Mandarin,助理,zhùlĭ ,zhùlǐ,zhūlǐ,zhùlī,zhǔlǐ,assistant,那位助理在活動中分享自己的經驗，讓大家對這個行業有了新的理解。,"nà wèi zhùlǐ zài huódòng zhōng fēnxiǎng zìjǐ de jīngyàn, ràng dàjiā duì zhège hángyè yǒu le xīn de lǐjiě.","That assistant shared personal experience at the event, giving everyone a new understanding of the field.",B2,people,noun,Core Content,
Taiwan Mandarin,著名,zhùmíng ,zhùmíng,zhūmíng,zhùmìng,zhǔmíng,famous; noted; well-known,這座城市有著名的一面，值得旅客慢慢走、慢慢看。,"zhè zuò chéngshì yǒuzhe míng de yīmiàn, zhíde lǚkè mànmàn zǒu、 mànmàn kàn.",This city has a famous side that is worth travelers exploring slowly.,B2,description,adjective,Core Content,
