language,word,pronunciation,tone practice,tone distractor 1,tone distractor 2,tone distractor 3,meaning,example sentence,sentence pronunciation,sentence meaning,Level,group,tag,pack,notes
Taiwan Mandarin,衣櫃,yīguì ,yīguì,yíguì,yīguí,yìguì,wardrobe,這個衣櫃在生活中很常見。,zhège yīguì zài shēnghuó zhōng hěn chángjiàn.,This wardrobe is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,依靠,yīkào ,yīkào,yíkào,yīkáo,yìkào,to rely on sth (for support etc);  to depend on,我們需要先依靠這件事。,wǒmen xūyào xiān yīkào zhè jiàn shì.,We need to to rely on sth (for support etc);  to depend on this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,一連,yīlián ,yīlián,yílián,yīliàn,yìlián,in a row,這個一連在生活中很常見。,zhège yīlián zài shēnghuó zhōng hěn chángjiàn.,This in a row is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,一生,yīshēng ,yīshēng,yíshēng,yīshěng,yìshēng,all one's life;  throughout one's life,這個一生在生活中很常見。,zhège yīshēng zài shēnghuó zhōng hěn chángjiàn.,This all one's life;  throughout one's life is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,一時,yīshí ,yīshí,yíshí,yīshì,yìshí,a period of time,這個一時過得很快。,zhège yīshí guò de hěn kuài.,This a period of time passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,一同,yītóng ,yītóng,yítóng,yītòng,yìtóng,together,這個一同在生活中很常見。,zhège yītóng zài shēnghuó zhōng hěn chángjiàn.,This together is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,一向,yīxiàng ,yīxiàng,yíxiàng,yīxiáng,yìxiàng,a period of time in the recent past,這個一向過得很快。,zhège yīxiàng guò de hěn kuài.,This a period of time in the recent past passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,一樣,yīyàng ,yīyàng,yíyàng,yīyáng,yìyàng,same,這個一樣在生活中很常見。,zhège yīyàng zài shēnghuó zhōng hěn chángjiàn.,This same is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,以,yĭ ,yǐ,yì,yī,yí,old variant of 以[yi3],這個以在生活中很常見。,zhège yǐ zài shēnghuó zhōng hěn chángjiàn.,This old variant of 以[yi3] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,以及,yĭjí ,yǐjí,yìjí,yǐjì,yíjí,and;  as well as,這個以及在生活中很常見。,zhège yǐjí zài shēnghuó zhōng hěn chángjiàn.,This and;  as well as is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,以來,yĭlái ,yǐlái,yìlái,yǐlài,yílái,since (used after a specified time or event),以來天氣不好，我們還是出門了。,"yǐlái tiānqì bù hǎo, wǒmen háishì chūmén le.","Even with bad weather, we still went out.",B2,time,function,Core Content,
Taiwan Mandarin,以免,yĭmiăn ,yǐmiǎn,yìmiǎn,yǐmiān,yímiǎn,in order to avoid,我們需要先以免這件事。,wǒmen xūyào xiān yǐmiǎn zhè jiàn shì.,We need to in order to avoid this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,藝術,yìshù ,yìshù,yīshù,yìshú,yǐshù,art,這個藝術在生活中很常見。,zhège yìshù zài shēnghuó zhōng hěn chángjiàn.,This art is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,意外,yìwài ,yìwài,yīwài,yìwái,yǐwài,unexpected,這個意外在生活中很常見。,zhège yìwài zài shēnghuó zhōng hěn chángjiàn.,This unexpected is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,意義,yìyì ,yìyì,yīyì,yìyí,yǐyì,sense,這個意義在生活中很常見。,zhège yìyì zài shēnghuó zhōng hěn chángjiàn.,This sense is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,陰,yīn ,yīn,yín,yǐn,yìn,surname Yin,這個陰在生活中很常見。,zhège yīn zài shēnghuó zhōng hěn chángjiàn.,This surname Yin is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,因此,yīncĭ,yīncǐ,yíncǐ,yīncī,yìncǐ,thus;  consequently,這個因此在生活中很常見。,zhège yīncǐ zài shēnghuó zhōng hěn chángjiàn.,This thus;  consequently is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,音響,yīnxiăng ,yīnxiǎng,yínxiǎng,yīnxiāng,yìnxiǎng,sound;  acoustics,這個音響在生活中很常見。,zhège yīnxiǎng zài shēnghuó zhōng hěn chángjiàn.,This sound;  acoustics is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,引起,yĭnqĭ,yǐnqǐ,yìnqǐ,yǐnqī,yínqǐ,to give rise to;  to lead to,我們需要先引起這件事。,wǒmen xūyào xiān yǐnqǐ zhè jiàn shì.,We need to to give rise to;  to lead to this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,英俊,yīngjùn ,yīngjùn,yíngjùn,yīngjún,yìngjùn,handsome,這個英俊在生活中很常見。,zhège yīngjùn zài shēnghuó zhōng hěn chángjiàn.,This handsome is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,贏,yíng ,yíng,yǐng,yìng,yīng,to beat,媽媽正在贏晚餐。,māma zhèngzài yíng wǎncān.,Mom is to beat dinner.,B2,food,verb,Core Content,
Taiwan Mandarin,營養,yíngyăng ,yíngyǎng,yǐngyǎng,yíngyāng,yīngyǎng,nutrition,這個營養在生活中很常見。,zhège yíngyǎng zài shēnghuó zhōng hěn chángjiàn.,This nutrition is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,影片,yĭngpiàn ,yǐngpiàn,yìngpiàn,yǐngpián,yíngpiàn,a copy of a film,這個影片在生活中很常見。,zhège yǐngpiàn zài shēnghuó zhōng hěn chángjiàn.,This a copy of a film is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,勇敢,yŏnggăn ,yǒnggǎn,yònggǎn,yǒnggān,yónggǎn,brave;  courageous,這個勇敢在生活中很常見。,zhège yǒnggǎn zài shēnghuó zhōng hěn chángjiàn.,This brave;  courageous is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,擁有,yŏngyŏu ,yǒngyǒu,yòngyǒu,yǒngyōu,yóngyǒu,to have;  to possess,我們需要先擁有這件事。,wǒmen xūyào xiān yǒngyǒu zhè jiàn shì.,We need to to have;  to possess this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,永遠,yŏngyuăn ,yǒngyuǎn,yòngyuǎn,yǒngyuān,yóngyuǎn,forever,這個永遠在生活中很常見。,zhège yǒngyuǎn zài shēnghuó zhōng hěn chángjiàn.,This forever is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,用,yòng,yòng,yōng,yóng,yǒng,to use;  to make use of,我們需要先用這件事。,wǒmen xūyào xiān yòng zhè jiàn shì.,We need to to use;  to make use of this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,用法,yòngfă ,yòngfǎ,yōngfǎ,yòngfā,yǒngfǎ,usage,這個用法在生活中很常見。,zhège yòngfǎ zài shēnghuó zhōng hěn chángjiàn.,This usage is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,用品,yòngpĭn ,yòngpǐn,yōngpǐn,yòngpīn,yǒngpǐn,articles for use,這個用品在生活中很常見。,zhège yòngpǐn zài shēnghuó zhōng hěn chángjiàn.,This articles for use is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,優點,yōudiăn ,yōudiǎn,yóudiǎn,yōudiān,yòudiǎn,merit,這個優點在生活中很常見。,zhège yōudiǎn zài shēnghuó zhōng hěn chángjiàn.,This merit is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,幽默,yōumò ,yōumò,yóumò,yōumó,yòumò,(loanword) humor,學生正在討論幽默。,xuéshēng zhèngzài tǎolùn yōumò.,The students are discussing (loanword) humor.,B2,education,noun,Core Content,
Taiwan Mandarin,優秀,yōuxiù ,yōuxiù,yóuxiù,yōuxiú,yòuxiù,outstanding;  excellent,這個優秀在生活中很常見。,zhège yōuxiù zài shēnghuó zhōng hěn chángjiàn.,This outstanding;  excellent is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,遊客,yóukè ,yóukè,yǒukè,yóuké,yōukè,traveler;  tourist,我們先確認遊客的時間。,wǒmen xiān quèrèn yóukè de shíjiān.,We first confirm the time for the traveler;  tourist.,B2,travel,noun,Core Content,
Taiwan Mandarin,由於,yóuyú ,yóuyú,yǒuyú,yóuyù,yōuyú,due to,這個由於在生活中很常見。,zhège yóuyú zài shēnghuó zhōng hěn chángjiàn.,This due to is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,有效,yŏuxiào ,yǒuxiào,yòuxiào,yǒuxiáo,yóuxiào,effective,這個有效在生活中很常見。,zhège yǒuxiào zài shēnghuó zhōng hěn chángjiàn.,This effective is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,友誼,yŏuyì ,yǒuyì,yòuyì,yǒuyí,yóuyì,see 友誼縣|友谊县[You3 yi4 Xian4],這個友誼在生活中很常見。,zhège yǒuyì zài shēnghuó zhōng hěn chángjiàn.,This see 友誼縣|友谊县[You3 yi4 Xian4] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,愉快,yúkuài ,yúkuài,yǔkuài,yúkuái,yūkuài,cheerful;  happy,這部電影談到愉快。,zhè bù diànyǐng tán dào yúkuài.,This movie talks about cheerful;  happy.,B2,feelings,noun,Core Content,
Taiwan Mandarin,於是,yúshì ,yúshì,yǔshì,yúshí,yūshì,thereupon;  as a result,這個於是在生活中很常見。,zhège yúshì zài shēnghuó zhōng hěn chángjiàn.,This thereupon;  as a result is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,噢,yŭ,yǔ,yù,yū,yú,oh;  ah (used to indicate realization),我們需要先噢這件事。,wǒmen xūyào xiān yǔ zhè jiàn shì.,We need to oh;  ah (used to indicate realization) this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,與,yŭ,yǔ,yù,yū,yú,variant of 歟|欤[yu2],這個與在生活中很常見。,zhège yǔ zài shēnghuó zhōng hěn chángjiàn.,This variant of 歟|欤[yu2] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,玉,yù ,yù,yū,yú,yǔ,jade,這個玉在生活中很常見。,zhège yù zài shēnghuó zhōng hěn chángjiàn.,This jade is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,玉米,yùmĭ,yùmǐ,yūmǐ,yùmī,yǔmǐ,corn,這個玉米在生活中很常見。,zhège yùmǐ zài shēnghuó zhōng hěn chángjiàn.,This corn is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,預備,yùbèi ,yùbèi,yūbèi,yùbéi,yǔbèi,to prepare,我們需要先預備這件事。,wǒmen xūyào xiān yùbèi zhè jiàn shì.,We need to to prepare this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,遇到,yùdào ,yùdào,yūdào,yùdáo,yǔdào,to meet;  to run into,我們需要先遇到這件事。,wǒmen xūyào xiān yùdào zhè jiàn shì.,We need to to meet;  to run into this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,預習,yùxí ,yùxí,yūxí,yùxì,yǔxí,to prepare a lesson,我們需要先預習這件事。,wǒmen xūyào xiān yùxí zhè jiàn shì.,We need to to prepare a lesson this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,員工,yuángōng ,yuángōng,yuǎngōng,yuángǒng,yuāngōng,staff;  personnel,這個員工在生活中很常見。,zhège yuángōng zài shēnghuó zhōng hěn chángjiàn.,This staff;  personnel is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,原諒,yuánliàng ,yuánliàng,yuǎnliàng,yuánliáng,yuānliàng,to excuse,我們需要先原諒這件事。,wǒmen xūyào xiān yuánliàng zhè jiàn shì.,We need to to excuse this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,願望,yuànwàng ,yuànwàng,yuānwàng,yuànwáng,yuǎnwàng,desire,這個願望在生活中很常見。,zhège yuànwàng zài shēnghuó zhōng hěn chángjiàn.,This desire is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,月餅,yuèbĭng  ,yuèbǐng,yuēbǐng,yuèbīng,yuěbǐng,mooncake (esp. for the Mid-Autumn Festival),這個月餅在生活中很常見。,zhège yuèbǐng zài shēnghuó zhōng hěn chángjiàn.,This mooncake (esp. for the Mid-Autumn Festival) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,閱讀,yuèdú ,yuèdú,yuēdú,yuèdù,yuědú,to read,老師請我們閱讀這段文章。,lǎoshī qǐng wǒmen yuèdú zhè duàn wénzhāng.,The teacher asked us to to read this paragraph.,B2,education,verb,Core Content,
Taiwan Mandarin,樂團,yuètuán ,yuètuán,yuētuán,yuètuàn,yuětuán,band,這個樂團在生活中很常見。,zhège yuètuán zài shēnghuó zhōng hěn chángjiàn.,This band is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,雲,yún ,yún,yǔn,yùn,yūn,short name for Yunnan 雲南|云南[Yun2 nan2],這個雲在生活中很常見。,zhège yún zài shēnghuó zhōng hěn chángjiàn.,This short name for Yunnan 雲南|云南[Yun2 nan2] is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,運氣,yùnqì ,yùnqì,yūnqì,yùnqí,yǔnqì,luck (good or bad),這個運氣在生活中很常見。,zhège yùnqì zài shēnghuó zhōng hěn chángjiàn.,This luck (good or bad) is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,在,zài ,zài,zāi,zái,zǎi,to exist;  to be alive,我們需要先在這件事。,wǒmen xūyào xiān zài zhè jiàn shì.,We need to to exist;  to be alive this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,在意,zàiyì ,zàiyì,zāiyì,zàiyí,zǎiyì,to care about,我們需要先在意這件事。,wǒmen xūyào xiān zàiyì zhè jiàn shì.,We need to to care about this matter first.,B2,travel,verb,Core Content,
Taiwan Mandarin,在於,zàiyú ,zàiyú,zāiyú,zàiyù,zǎiyú,to rest with;  to lie in,我們需要先在於這件事。,wǒmen xūyào xiān zàiyú zhè jiàn shì.,We need to to rest with;  to lie in this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,早,zăo ,zǎo,zào,zāo,záo,early,這個早在生活中很常見。,zhège zǎo zài shēnghuó zhōng hěn chángjiàn.,This early is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,早日,zăorì ,zǎorì,zàorì,zǎorí,záorì,soon;  at an early date,這個早日在生活中很常見。,zhège zǎorì zài shēnghuó zhōng hěn chángjiàn.,This soon;  at an early date is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,早晚,zăowăn ,zǎowǎn,zàowǎn,zǎowān,záowǎn,morning and evening,這個早晚過得很快。,zhège zǎowǎn guò de hěn kuài.,This morning and evening passed quickly.,B2,time,noun,Core Content,
Taiwan Mandarin,造成,zàochéng ,zàochéng,zāochéng,zàochèng,zǎochéng,to bring about;  to create,媽媽正在造成晚餐。,māma zhèngzài zàochéng wǎncān.,Mom is to bring about;  to create dinner.,B2,food,verb,Core Content,
Taiwan Mandarin,噪音,zàoyīn ,zàoyīn,zāoyīn,zàoyǐn,zǎoyīn,rumble,這個噪音在生活中很常見。,zhège zàoyīn zài shēnghuó zhōng hěn chángjiàn.,This rumble is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,增加/增,zēngjiā/zēng,zēngjiā/zēng,zéngjiā/zēng,zēngjiǎ/zēng,zēngjiā/zèng,to raise;  to increase,我們需要先增加這件事。,wǒmen xūyào xiān zēngjiā zhè jiàn shì.,We need to to raise;  to increase this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,責任,zérèn ,zérèn,zěrèn,zérén,zērèn,responsibility;  duty,這個責任在生活中很常見。,zhège zérèn zài shēnghuó zhōng hěn chángjiàn.,This responsibility;  duty is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,知,zhī ,zhī,zhí,zhǐ,zhì,to know,我們需要先知這件事。,wǒmen xūyào xiān zhī zhè jiàn shì.,We need to to know this matter first.,B2,general,verb,Core Content,
Taiwan Mandarin,之後,zhīhòu ,zhīhòu,zhíhòu,zhīhóu,zhìhòu,after;  behind,這個之後在生活中很常見。,zhège zhīhòu zài shēnghuó zhōng hěn chángjiàn.,This after;  behind is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,之間,zhījiān ,zhījiān,zhíjiān,zhījiǎn,zhìjiān,(after a noun) between;  among,這個之間在生活中很常見。,zhège zhījiān zài shēnghuó zhōng hěn chángjiàn.,This (after a noun) between;  among is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,之前,zhīqián,zhīqián,zhíqián,zhīqiàn,zhìqián,before,這個之前在生活中很常見。,zhège zhīqián zài shēnghuó zhōng hěn chángjiàn.,This before is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,直,zhí ,zhí,zhǐ,zhì,zhī,"Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God",這個直在生活中很常見。,zhège zhí zài shēnghuó zhōng hěn chángjiàn.,"This Zhi (c. 2000 BC), fifth of the legendary Flame Emperors 炎帝[Yan2 di4] descended from Shennong 神農|神农[Shen2 nong2] Farmer God is common in daily life.",B2,general,noun,Core Content,
Taiwan Mandarin,直到,zhídào ,zhídào,zhǐdào,zhídáo,zhīdào,until,這個直到在生活中很常見。,zhège zhídào zài shēnghuó zhōng hěn chángjiàn.,This until is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,值得,zhíde,zhíde,zhǐde,zhìde,zhīde,worth the money,這個值得比我想的高。,zhège zhíde bǐ wǒ xiǎng de gāo.,This worth the money is higher than I expected.,B2,shopping and money,noun,Core Content,
Taiwan Mandarin,殖民地,zhímíndì ,zhímíndì,zhǐmíndì,zhímìndì,zhímíndǐ,colony,這個殖民地在生活中很常見。,zhège zhímíndì zài shēnghuó zhōng hěn chángjiàn.,This colony is common in daily life.,B2,general,noun,Core Content,
Taiwan Mandarin,植物,zhíwù ,zhíwù,zhǐwù,zhíwú,zhīwù,plant,這個植物對公司很重要。,zhège zhíwù duì gōngsī hěn zhòngyào.,This plant is important to the company.,B2,work,noun,Core Content,
